rel_path,item_id,split,image_path,role
img/WOMEN/Jackets_Coats/id_00006714/02_1_front.jpg,id_00006714,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Jackets_Coats\id_00006714\02_1_front.jpg,gallery
img/WOMEN/Blouses_Shirts/id_00006308/02_1_front.jpg,id_00006308,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Blouses_Shirts\id_00006308\02_1_front.jpg,gallery
img/WOMEN/Tees_Tanks/id_00006484/02_1_front.jpg,id_00006484,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Tees_Tanks\id_00006484\02_1_front.jpg,gallery
img/WOMEN/Sweatshirts_Hoodies/id_00006629/01_4_full.jpg,id_00006629,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Sweatshirts_Hoodies\id_00006629\01_4_full.jpg,gallery
img/WOMEN/Dresses/id_00005701/03_2_side.jpg,id_00005701,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Dresses\id_00005701\03_2_side.jpg,gallery
img/WOMEN/Dresses/id_00007622/01_2_side.jpg,id_00007622,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Dresses\id_00007622\01_2_side.jpg,gallery
img/MEN/Pants/id_00002006/06_1_front.jpg,id_00002006,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\MEN\Pants\id_00002006\06_1_front.jpg,gallery
img/MEN/Sweatshirts_Hoodies/id_00003853/06_4_full.jpg,id_00003853,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\MEN\Sweatshirts_Hoodies\id_00003853\06_4_full.jpg,gallery
img/WOMEN/Sweaters/id_00002853/05_2_side.jpg,id_00002853,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Sweaters\id_00002853\05_2_side.jpg,gallery
img/WOMEN/Dresses/id_00004193/01_1_front.jpg,id_00004193,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Dresses\id_00004193\01_1_front.jpg,gallery
img/WOMEN/Blouses_Shirts/id_00001391/01_1_front.jpg,id_00001391,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Blouses_Shirts\id_00001391\01_1_front.jpg,gallery
img/WOMEN/Tees_Tanks/id_00003592/01_1_front.jpg,id_00003592,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Tees_Tanks\id_00003592\01_1_front.jpg,gallery
img/WOMEN/Blouses_Shirts/id_00002333/04_2_side.jpg,id_00002333,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Blouses_Shirts\id_00002333\04_2_side.jpg,gallery
img/WOMEN/Dresses/id_00002177/02_2_side.jpg,id_00002177,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Dresses\id_00002177\02_2_side.jpg,gallery
img/WOMEN/Blouses_Shirts/id_00001242/05_1_front.jpg,id_00001242,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Blouses_Shirts\id_00001242\05_1_front.jpg,gallery
img/WOMEN/Skirts/id_00007226/04_2_side.jpg,id_00007226,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Skirts\id_00007226\04_2_side.jpg,gallery
img/WOMEN/Blouses_Shirts/id_00001825/04_1_front.jpg,id_00001825,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Blouses_Shirts\id_00001825\04_1_front.jpg,gallery
img/WOMEN/Dresses/id_00005768/13_3_back.jpg,id_00005768,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Dresses\id_00005768\13_3_back.jpg,gallery
img/WOMEN/Tees_Tanks/id_00002574/03_1_front.jpg,id_00002574,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Tees_Tanks\id_00002574\03_1_front.jpg,gallery
img/MEN/Tees_Tanks/id_00002245/01_1_front.jpg,id_00002245,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\MEN\Tees_Tanks\id_00002245\01_1_front.jpg,gallery
img/WOMEN/Blouses_Shirts/id_00005210/01_3_back.jpg,id_00005210,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Blouses_Shirts\id_00005210\01_3_back.jpg,gallery
img/WOMEN/Blouses_Shirts/id_00007895/01_1_front.jpg,id_00007895,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Blouses_Shirts\id_00007895\01_1_front.jpg,gallery
img/WOMEN/Leggings/id_00001398/04_3_back.jpg,id_00001398,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Leggings\id_00001398\04_3_back.jpg,gallery
img/MEN/Pants/id_00006351/01_1_front.jpg,id_00006351,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\MEN\Pants\id_00006351\01_1_front.jpg,gallery
img/MEN/Pants/id_00003612/11_3_back.jpg,id_00003612,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\MEN\Pants\id_00003612\11_3_back.jpg,gallery
img/WOMEN/Blouses_Shirts/id_00000720/02_3_back.jpg,id_00000720,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Blouses_Shirts\id_00000720\02_3_back.jpg,gallery
img/WOMEN/Jackets_Coats/id_00003857/05_2_side.jpg,id_00003857,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Jackets_Coats\id_00003857\05_2_side.jpg,gallery
img/WOMEN/Skirts/id_00003782/03_7_additional.jpg,id_00003782,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Skirts\id_00003782\03_7_additional.jpg,gallery
img/WOMEN/Blouses_Shirts/id_00006468/02_1_front.jpg,id_00006468,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Blouses_Shirts\id_00006468\02_1_front.jpg,gallery
img/WOMEN/Blouses_Shirts/id_00007533/03_1_front.jpg,id_00007533,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Blouses_Shirts\id_00007533\03_1_front.jpg,gallery
img/WOMEN/Skirts/id_00001725/03_2_side.jpg,id_00001725,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Skirts\id_00001725\03_2_side.jpg,gallery
img/MEN/Shirts_Polos/id_00001948/02_4_full.jpg,id_00001948,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\MEN\Shirts_Polos\id_00001948\02_4_full.jpg,gallery
img/MEN/Tees_Tanks/id_00007446/01_2_side.jpg,id_00007446,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\MEN\Tees_Tanks\id_00007446\01_2_side.jpg,gallery
img/WOMEN/Tees_Tanks/id_00004715/02_1_front.jpg,id_00004715,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Tees_Tanks\id_00004715\02_1_front.jpg,gallery
img/WOMEN/Blouses_Shirts/id_00003447/07_2_side.jpg,id_00003447,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Blouses_Shirts\id_00003447\07_2_side.jpg,gallery
img/WOMEN/Skirts/id_00002067/02_2_side.jpg,id_00002067,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Skirts\id_00002067\02_2_side.jpg,gallery
img/WOMEN/Dresses/id_00000388/05_3_back.jpg,id_00000388,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Dresses\id_00000388\05_3_back.jpg,gallery
img/WOMEN/Blouses_Shirts/id_00000906/01_4_full.jpg,id_00000906,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Blouses_Shirts\id_00000906\01_4_full.jpg,gallery
img/WOMEN/Cardigans/id_00002859/02_2_side.jpg,id_00002859,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Cardigans\id_00002859\02_2_side.jpg,gallery
img/WOMEN/Skirts/id_00001558/15_2_side.jpg,id_00001558,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Skirts\id_00001558\15_2_side.jpg,gallery
img/WOMEN/Dresses/id_00000293/02_1_front.jpg,id_00000293,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Dresses\id_00000293\02_1_front.jpg,gallery
img/WOMEN/Blouses_Shirts/id_00001840/03_3_back.jpg,id_00001840,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Blouses_Shirts\id_00001840\03_3_back.jpg,gallery
img/MEN/Shorts/id_00004249/02_7_additional.jpg,id_00004249,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\MEN\Shorts\id_00004249\02_7_additional.jpg,gallery
img/WOMEN/Tees_Tanks/id_00002839/01_3_back.jpg,id_00002839,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Tees_Tanks\id_00002839\01_3_back.jpg,gallery
img/WOMEN/Pants/id_00004253/06_1_front.jpg,id_00004253,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Pants\id_00004253\06_1_front.jpg,gallery
img/MEN/Tees_Tanks/id_00001774/18_2_side.jpg,id_00001774,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\MEN\Tees_Tanks\id_00001774\18_2_side.jpg,gallery
img/WOMEN/Sweaters/id_00002693/05_3_back.jpg,id_00002693,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Sweaters\id_00002693\05_3_back.jpg,gallery
img/WOMEN/Shorts/id_00006161/02_3_back.jpg,id_00006161,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Shorts\id_00006161\02_3_back.jpg,gallery
img/WOMEN/Denim/id_00003347/04_2_side.jpg,id_00003347,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Denim\id_00003347\04_2_side.jpg,gallery
img/WOMEN/Graphic_Tees/id_00005854/01_3_back.jpg,id_00005854,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Graphic_Tees\id_00005854\01_3_back.jpg,gallery
img/MEN/Tees_Tanks/id_00005160/09_7_additional.jpg,id_00005160,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\MEN\Tees_Tanks\id_00005160\09_7_additional.jpg,gallery
img/WOMEN/Blouses_Shirts/id_00000108/03_1_front.jpg,id_00000108,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Blouses_Shirts\id_00000108\03_1_front.jpg,gallery
img/WOMEN/Sweaters/id_00004745/04_4_full.jpg,id_00004745,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Sweaters\id_00004745\04_4_full.jpg,gallery
img/WOMEN/Dresses/id_00005380/02_1_front.jpg,id_00005380,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Dresses\id_00005380\02_1_front.jpg,gallery
img/WOMEN/Tees_Tanks/id_00000829/04_4_full.jpg,id_00000829,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Tees_Tanks\id_00000829\04_4_full.jpg,gallery
img/WOMEN/Tees_Tanks/id_00003343/14_4_full.jpg,id_00003343,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Tees_Tanks\id_00003343\14_4_full.jpg,gallery
img/WOMEN/Shorts/id_00007115/01_1_front.jpg,id_00007115,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Shorts\id_00007115\01_1_front.jpg,gallery
img/WOMEN/Rompers_Jumpsuits/id_00001946/05_4_full.jpg,id_00001946,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Rompers_Jumpsuits\id_00001946\05_4_full.jpg,gallery
img/WOMEN/Shorts/id_00002033/01_3_back.jpg,id_00002033,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Shorts\id_00002033\01_3_back.jpg,gallery
img/WOMEN/Tees_Tanks/id_00005827/05_3_back.jpg,id_00005827,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Tees_Tanks\id_00005827\05_3_back.jpg,gallery
img/WOMEN/Leggings/id_00000147/01_1_front.jpg,id_00000147,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Leggings\id_00000147\01_1_front.jpg,gallery
img/WOMEN/Tees_Tanks/id_00006602/17_1_front.jpg,id_00006602,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Tees_Tanks\id_00006602\17_1_front.jpg,gallery
img/WOMEN/Tees_Tanks/id_00007744/05_2_side.jpg,id_00007744,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Tees_Tanks\id_00007744\05_2_side.jpg,gallery
img/WOMEN/Jackets_Coats/id_00000187/10_1_front.jpg,id_00000187,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Jackets_Coats\id_00000187\10_1_front.jpg,gallery
img/WOMEN/Shorts/id_00003092/01_3_back.jpg,id_00003092,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Shorts\id_00003092\01_3_back.jpg,gallery
img/WOMEN/Blouses_Shirts/id_00007402/03_2_side.jpg,id_00007402,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Blouses_Shirts\id_00007402\03_2_side.jpg,gallery
img/WOMEN/Tees_Tanks/id_00005319/01_2_side.jpg,id_00005319,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Tees_Tanks\id_00005319\01_2_side.jpg,gallery
img/WOMEN/Rompers_Jumpsuits/id_00007698/03_1_front.jpg,id_00007698,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Rompers_Jumpsuits\id_00007698\03_1_front.jpg,gallery
img/WOMEN/Pants/id_00003296/02_1_front.jpg,id_00003296,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Pants\id_00003296\02_1_front.jpg,gallery
img/WOMEN/Dresses/id_00000674/02_1_front.jpg,id_00000674,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Dresses\id_00000674\02_1_front.jpg,gallery
img/WOMEN/Rompers_Jumpsuits/id_00006578/01_4_full.jpg,id_00006578,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Rompers_Jumpsuits\id_00006578\01_4_full.jpg,gallery
img/WOMEN/Shorts/id_00001694/02_1_front.jpg,id_00001694,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Shorts\id_00001694\02_1_front.jpg,gallery
img/WOMEN/Cardigans/id_00004329/05_1_front.jpg,id_00004329,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Cardigans\id_00004329\05_1_front.jpg,gallery
img/WOMEN/Shorts/id_00004731/04_2_side.jpg,id_00004731,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Shorts\id_00004731\04_2_side.jpg,gallery
img/WOMEN/Dresses/id_00005443/02_3_back.jpg,id_00005443,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Dresses\id_00005443\02_3_back.jpg,gallery
img/WOMEN/Sweaters/id_00001210/03_2_side.jpg,id_00001210,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Sweaters\id_00001210\03_2_side.jpg,gallery
img/WOMEN/Tees_Tanks/id_00004593/03_2_side.jpg,id_00004593,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Tees_Tanks\id_00004593\03_2_side.jpg,gallery
img/MEN/Sweaters/id_00003216/04_7_additional.jpg,id_00003216,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\MEN\Sweaters\id_00003216\04_7_additional.jpg,gallery
img/WOMEN/Tees_Tanks/id_00002308/04_3_back.jpg,id_00002308,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Tees_Tanks\id_00002308\04_3_back.jpg,gallery
img/WOMEN/Blouses_Shirts/id_00003085/01_1_front.jpg,id_00003085,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Blouses_Shirts\id_00003085\01_1_front.jpg,gallery
img/WOMEN/Tees_Tanks/id_00007721/36_2_side.jpg,id_00007721,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Tees_Tanks\id_00007721\36_2_side.jpg,gallery
img/WOMEN/Dresses/id_00006704/04_3_back.jpg,id_00006704,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Dresses\id_00006704\04_3_back.jpg,gallery
img/WOMEN/Blouses_Shirts/id_00002542/03_2_side.jpg,id_00002542,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Blouses_Shirts\id_00002542\03_2_side.jpg,gallery
img/WOMEN/Skirts/id_00007138/02_1_front.jpg,id_00007138,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Skirts\id_00007138\02_1_front.jpg,gallery
img/WOMEN/Jackets_Coats/id_00001935/02_2_side.jpg,id_00001935,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Jackets_Coats\id_00001935\02_2_side.jpg,gallery
img/WOMEN/Sweaters/id_00004095/02_2_side.jpg,id_00004095,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Sweaters\id_00004095\02_2_side.jpg,gallery
img/WOMEN/Blouses_Shirts/id_00003927/05_7_additional.jpg,id_00003927,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Blouses_Shirts\id_00003927\05_7_additional.jpg,gallery
img/WOMEN/Graphic_Tees/id_00006095/01_1_front.jpg,id_00006095,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Graphic_Tees\id_00006095\01_1_front.jpg,gallery
img/WOMEN/Jackets_Coats/id_00007577/01_2_side.jpg,id_00007577,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Jackets_Coats\id_00007577\01_2_side.jpg,gallery
img/WOMEN/Skirts/id_00002397/05_7_additional.jpg,id_00002397,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Skirts\id_00002397\05_7_additional.jpg,gallery
img/WOMEN/Tees_Tanks/id_00007575/05_1_front.jpg,id_00007575,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Tees_Tanks\id_00007575\05_1_front.jpg,gallery
img/WOMEN/Tees_Tanks/id_00003343/16_3_back.jpg,id_00003343,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Tees_Tanks\id_00003343\16_3_back.jpg,gallery
img/WOMEN/Rompers_Jumpsuits/id_00007110/04_1_front.jpg,id_00007110,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Rompers_Jumpsuits\id_00007110\04_1_front.jpg,gallery
img/WOMEN/Shorts/id_00003430/02_3_back.jpg,id_00003430,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Shorts\id_00003430\02_3_back.jpg,gallery
img/WOMEN/Tees_Tanks/id_00003862/04_4_full.jpg,id_00003862,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Tees_Tanks\id_00003862\04_4_full.jpg,gallery
img/WOMEN/Shorts/id_00007792/06_7_additional.jpg,id_00007792,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Shorts\id_00007792\06_7_additional.jpg,gallery
img/WOMEN/Tees_Tanks/id_00005859/02_2_side.jpg,id_00005859,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Tees_Tanks\id_00005859\02_2_side.jpg,gallery
img/WOMEN/Shorts/id_00003481/04_3_back.jpg,id_00003481,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Shorts\id_00003481\04_3_back.jpg,gallery
img/WOMEN/Tees_Tanks/id_00004156/02_2_side.jpg,id_00004156,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Tees_Tanks\id_00004156\02_2_side.jpg,gallery
img/WOMEN/Blouses_Shirts/id_00000634/02_1_front.jpg,id_00000634,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Blouses_Shirts\id_00000634\02_1_front.jpg,gallery
img/MEN/Denim/id_00003734/01_1_front.jpg,id_00003734,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\MEN\Denim\id_00003734\01_1_front.jpg,gallery
img/WOMEN/Skirts/id_00004279/02_2_side.jpg,id_00004279,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Skirts\id_00004279\02_2_side.jpg,gallery
img/WOMEN/Blouses_Shirts/id_00001200/05_2_side.jpg,id_00001200,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Blouses_Shirts\id_00001200\05_2_side.jpg,gallery
img/WOMEN/Blouses_Shirts/id_00002634/03_3_back.jpg,id_00002634,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Blouses_Shirts\id_00002634\03_3_back.jpg,gallery
img/WOMEN/Dresses/id_00005718/01_2_side.jpg,id_00005718,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Dresses\id_00005718\01_2_side.jpg,gallery
img/WOMEN/Blouses_Shirts/id_00007196/03_4_full.jpg,id_00007196,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Blouses_Shirts\id_00007196\03_4_full.jpg,gallery
img/WOMEN/Jackets_Coats/id_00002609/02_2_side.jpg,id_00002609,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Jackets_Coats\id_00002609\02_2_side.jpg,gallery
img/WOMEN/Sweatshirts_Hoodies/id_00005025/01_3_back.jpg,id_00005025,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Sweatshirts_Hoodies\id_00005025\01_3_back.jpg,gallery
img/WOMEN/Tees_Tanks/id_00002738/01_2_side.jpg,id_00002738,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Tees_Tanks\id_00002738\01_2_side.jpg,gallery
img/WOMEN/Tees_Tanks/id_00007823/02_1_front.jpg,id_00007823,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Tees_Tanks\id_00007823\02_1_front.jpg,gallery
img/WOMEN/Tees_Tanks/id_00000841/01_2_side.jpg,id_00000841,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Tees_Tanks\id_00000841\01_2_side.jpg,gallery
img/WOMEN/Shorts/id_00001445/03_3_back.jpg,id_00001445,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Shorts\id_00001445\03_3_back.jpg,gallery
img/WOMEN/Skirts/id_00004895/03_4_full.jpg,id_00004895,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Skirts\id_00004895\03_4_full.jpg,gallery
img/WOMEN/Dresses/id_00006635/04_1_front.jpg,id_00006635,gallery,C:\Users\dilku\deepfashion-recsys\data\deepfashion\img\img\img_highres_seg-003\img_highres\WOMEN\Dresses\id_00006635\04_1_front.jpg,gallery
